"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
566134000,1500321558,775699,62245333,1154,0,117,0,9608051,"HAI SOON 2","9V8830",80,80,19,8,7,50,"SINGAPORE",553984
249412000,1500321564,32108200,2755300,1990,142,194,5,9188221,"SOMERSET","9HA4234",71,31,153,12,12,65,"ZEEBRUGGE",495872
258109000,1500321516,35232063,-1651185,2588,109,260,0,9245926,"RONJA SKYE","LAGU",95,10,30,5,5,50,"OBAN",479424
244780525,1500321552,31140374,2608988,0,0,511,0,0,"GRIENDUIL 23","PE6560",79,11,0,2,2,1,"VLAARDINGEN",494051
414985210,1500321567,21196090,71706592,0,0,511,0,0,"THIHEYOUI198","",0,45,10,3,3,0,"",0
249732000,1500321360,18752500,19380500,2669,0,304,5,9164720,"INEBOLU","9HA4359",89,89,14,8,9,56,"PORT SAID",492928
413780843,1500321341,13853891,68065375,1094,0,511,0,0,"GUANHANG373","",70,4,46,5,8,0,"NUN TONG SAI YHNO",819200
229628000,1500321415,31395500,1252450,880,0,186,1,9290775," SEA LYNX","9HA3463",89,0,0,0,0,199,"SOUTHWOLD (TSA) UK",483776
201600679,1500321338,14928063,71351697,357,6,511,0,0,"MINHUIYU00016-02^10%","",0,0,0,0,0,0,"",
368396216,1500321570,24421629,-44403867,3184,92,511,15,0,"SEASTREAK NEW JERSEY","WDE4029",40,13,31,6,6,0,"",1596
235013732,1500321537,30210700,-2142998,1214,0,511,0,0,"CSARDAS","MCS A9",36,6,5,2,1,20,"",548236
428233000,1500321393,19252068,20860345,2509,0,511,0,0,"MARIS","",0,0,0,0,0,0,"",
244770733,1500321563,31481750,2778058,2634,0,511,0,0,"ORION","PE8724",70,51,12,4,6,20,"",1596
244180277,1500319905,32317694,5238198,3124,72,511,0,0,"NJORD","",0,0,0,0,0,0,"",
244670897,1500320704,30737097,2646165,3600,0,511,0,0,"WATERMAN","",0,0,2,0,1,0,"",1596
205351290,1500321570,30761164,2600813,650,33,65,8,9211717,"TUG 11","OT3512",52,15,14,5,5,48,"ANTWERP TUG",0
367179990,1500321535,24385981,-44475108,759,122,511,0,7391020,"MARJORIE B MCALLISTE","WDD6957",52,10,22,5,5,48,"",0
211562480,1500321427,33335862,8612870,3600,0,511,0,0,"MISS-X","DG7881",37,0,0,0,0,0,"",
244250193,1500321570,31411448,2931855,3600,0,511,0,0,"TERRA NOVA","PH8031",69,1,10,1,2,5,"AMSTERDAM",1596
538004349,1500320889,13626569,68211424,440,0,107,1,9583768,"LEDA C","V7WN8",70,197,32,9,25,98,"XINSHA,CHINA",493918
205266690,1500321439,30811032,2555975,0,0,511,0,0,"VALENCIA","OT2666",79,90,20,8,3,3,"ANTWERPEN-WILLEBROEK",396319
235089436,1500321567,32845710,-3383545,2200,207,218,0,9198953,"STENA SUPERFAST VIII","2EZR4",60,32,171,10,15,62,"BELFAST/LOCH RYAN",494893
338158591,1500321443,23727930,-45422767,1484,0,511,0,0,"KAHUNA NUI","",0,0,0,0,0,0,"",
238942240,1500321566,26905479,12386122,2549,0,511,8,0,"NINA+2BARZE","9AA683",20,95,0,18,12,0,"NOVI SAD",338816
255805693,1500321530,31871681,5238386,2729,0,106,5,9005376,"CHOPIN","CQEP",70,88,16,7,9,66,"BREMEN",484352
271000426,1500321568,21603527,-3240417,2460,156,247,0,8501464,"ULUSOY 5","TCUV",71,111,54,5,17,59,"MOT_TM_MOT",494912
304511000,1500321496,30582702,949168,328,102,34,0,8508400,"RMS LAAR","V2OB7",70,71,11,4,7,27,"ROTTERDAM",496576
413021270,1500320938,22126200,73467045,2619,0,209,5,9612507,"BEIHAIJIU116","BSHA",51,38,61,3,12,60,"SHIDAO",441216
259551000,1500321560,35392575,3464599,70,69,1,0,9197090,"RYGERBUEN","LJKT",68,19,21,7,7,20,"VASSOY_STVGR_VASSOY",0
351088000,1500321567,21221717,71723761,2663,0,287,5,8908777,"IRIS EXPRESS","3FHV5",70,170,30,18,14,105,"RIZHAO",485568
219010764,1500320766,34234743,5942354,763,0,511,0,0,"SUNRISE","XPD8134",37,10,6,2,3,0,"",
244830814,1500321499,31319460,2546730,625,0,511,0,9758557,"BIGROLL BAFFIN","P.C.Z.I",70,25,148,21,21,56,"SCHEVENINGEN",486144
229976000,1500321570,32125947,5953865,3111,1,87,0,9701994,"ZP BISON","9HB3995",52,10,14,7,5,60,"HAMBURG",480384
205367890,1500321563,30805518,2575103,0,0,511,15,0,"DE NEUS","OT3678",33,5,47,12,7,3,"H",1596
477182500,1500321566,21168751,83856172,3251,126,326,0,9639660,"SITC FANGCHENG","VRLG3",71,136,7,18,5,76,">JP TYO OHI#2",496064
244710457,1500321499,31149370,2689893,0,0,511,5,0,"DOCKYARD V","PE7291",0,11,14,2,4,3,"ROTTERDAM>RONDVAART",492672
304107000,1500321532,32176376,-115460,710,9,152,0,9213703,"LEYLA","V2OF6",70,68,12,7,4,33,"IMMINGHAM",492928
257208520,1500321441,42593663,15577979,2096,0,511,0,0,"KAMERATEN","LM2695",30,3,5,2,1,0,"",
316022149,1500321566,29063669,-75246753,824,58,76,5,8714437,"NORTHERN ALLIANCE","CFN6077",30,15,25,5,5,56,"VANCOUVER  BC",352256
563041158,1500320030,781273,62237640,2088,4,511,0,0,"SC0486G","",37,5,5,5,5,0,"",
218835000,1500319976,30868548,2154071,3113,0,7,5,9223681,"ANTEOS","DDPF2",52,7,30,4,7,45,"VLISSINGEN",473472
412040340,1500321570,18791284,73011541,3135,0,307,15,0,"HAIXUN 011","BSLT",55,30,30,4,4,0,"",0
412414499,1500321565,18814390,73004091,2031,0,511,0,0,"ZHETAIHAIYAN7","",30,12,25,3,3,0,"",
431006567,1500321523,21316142,84000915,1915,3,19,0,0,"TOKIWA","JG5330",52,16,18,4,6,39,"JP CHB",355264
230992590,1500321539,36178948,12947424,2880,0,239,5,7621475,"FALKO","OIRG",60,21,12,3,4,24,"NAGU NORRSKATA RUTT",1596
257865700,1500321550,39612896,7575398,2306,0,511,0,0,"SKJAERGAARDEN1","LK5961",34,12,3,2,2,0,"",67649
257026640,1500321530,41165163,8674650,2882,0,511,0,0,"HAVSKOY II","",0,0,0,0,0,0,"",
257043540,1500321468,42515657,17457356,2090,1,511,0,0,"ROSA JADE","LK6191",30,8,4,3,2,0,"",
211511950,1500321570,32127470,5978330,3506,0,511,0,0,"ANGELIKA","DF3140",69,3,15,1,3,15,"HAMB HAFEN",260909
412002340,1500321546,19178946,72175545,56,0,511,15,412002340,"LIANGANG19","",30,15,18,5,5,0,"",0
413803772,1500321570,18838714,72912463,1915,58,191,0,0,"TONG DA HUA 0097","0000000",80,40,7,5,4,0,"",
261182681,1500321545,32099916,5148980,0,0,511,15,0,"PATRICK V","SR2681",79,58,9,4,4,3,"BREMERHAVEN",490624
258091000,1500321517,40619818,8708152,20,117,359,0,7407697,"HORDAFOR 4","LDCM",70,40,25,7,3,65,"BRETTESNES",495680
431000346,1500321338,20491004,81082839,2125,2,122,1,9459888,"SHINSEIMARU","JD2531",80,59,11,6,6,37," >JP WAK OFF",494110
413478810,1500320024,13857636,68054576,2388,0,511,0,0,"SUI SHUI BA 57","4134788",60,5,22,4,4,0,"",
667001516,1500321509,19699542,21011508,3393,0,511,0,0,"HAMSI","9LU2319",60,6,2,2,2,0,"",
230059740,1500321570,36223238,13237747,1917,1,237,15,0,"RESCUE ABSO","OH3540",51,8,6,2,2,9,"SAR TURKU AREA",851451
419093500,1500321525,27882980,18518079,2822,0,105,1,9355484,"MAHA AARTI","AVDA",70,195,30,10,22,70,"SUEZ",670686
232004293,1500321545,30239297,-2107229,3600,0,511,0,0,"FV GERRY ANN C","2OTW",30,5,10,1,3,0,"",
257141720,1500321510,38306399,5076317,3530,0,511,0,0,"SULOEY","LK2913",0,3,8,2,2,0,"",0
211773000,1500321567,32808174,-3480005,2445,33,511,0,0,"AQUIS GRANUS IV","DDXU",36,16,0,2,3,0,"",
244700040,1500321568,31090535,2797807,0,0,511,0,0,"PATRIA","PF4699",79,40,10,2,5,3,"DORDRECHT",707264
512005706,1500320521,-22069745,104977546,692,289,511,0,0,"KORORA","ZMW7964",60,0,0,0,0,0,"",0
413302410,1500321532,23379699,70678936,3094,0,290,0,0,"JINYOU4","",80,76,18,12,2,47,"TIAN JIN",451648
227754620,1500321541,23118334,-17175218,113,0,511,0,0,"FAIAOHAHE","FGF7858",36,14,6,5,0,0,"",
230992580,1500321565,36110945,12951641,495,0,316,0,7902609,"GUDINGEN","OIKL",60,23,25,5,5,37,"KOKAR GALTBY",1596
261001250,1500321516,32711614,11132849,3600,0,94,5,8805949,"AGAT","SPG2625",60,9,28,3,8,30,"GDY-SOPOT-HEL",493568
412471440,1500321361,13712871,68143659,3372,91,337,0,0,"SUIDA3","",70,5,44,7,6,0,"",
244010927,1500321568,31443947,2892553,2706,0,511,0,0,"RHENUS CARISMA","PG3977",79,157,15,4,7,20,"MANNHEIM",479880
244670197,1500321565,31213138,3067926,1986,23,511,0,0,"LAUMA","PF2247",79,5,105,8,4,18,"O0STERHOUT",191040
413702310,1500321111,18799471,72935846,695,0,69,0,0,"SHENG HANG 138","",70,45,8,2,7,0,"",
244780318,1500321425,31419415,2927068,0,0,511,0,0,"HENDRICK DE KEYSER","PB7273",69,14,0,1,2,2,"AMSTERDAM",1596
215440000,1500321361,15143510,71382230,1,0,181,5,9291987,"LEVANTE","9HOB7",70,175,14,14,14,89,"XIU YU",494208
413204810,1500321567,23324816,72941400,3600,0,511,0,0,"TIAN XIANG 9","0",60,7,22,3,5,11,"MENXX",0
258130350,1500321524,35560936,6241225,0,0,511,0,0,"SAKURA","LI6074",37,7,7,2,2,0,"",
413447910,1500321565,17925051,73284098,212,107,62,8,0,"LIN LONG  002","",70,50,20,8,6,22,"ZHOU SHAN",495040
413406130,1500321514,17933851,73179236,0,0,87,0,0,"YONGGANGZHONGLIAN8","",52,17,15,5,7,48,"",705792
227006780,1500321571,29681950,112020,2883,4,511,15,9202742,"VB ST ADRESSE (25)","FW9207",52,8,29,5,5,55,"",1596
273330930,1500321555,35805163,17046261,2396,1,268,0,9521241,"STAVR","UBZF6",205,0,0,0,0,0,"",849920
374436000,1500321540,26588200,5098400,2190,0,53,0,9430325,"BURHAN DIZMAN 2","3EKW4",70,0,0,0,0,65,"SAVONA",486272
370150000,1500321492,-19730100,91053660,2920,0,125,5,9464405,"CORAL RUBY","3ERR6",70,193,32,22,10,76,"AU NTL",495774
316022036,1500321545,29517884,-73881249,485,0,511,0,0,"QUADRANT WARRIOR","",99,0,0,0,0,4,"LOCAL TOW;)",423040
338156289,1500321547,23852406,-44451848,3319,77,511,0,0,"COMFORTABLY NUMB","",36,15,0,1,4,0,"",
235068575,1500321567,31170058,2504202,3087,120,308,0,9395343,"FIONIA SEAWAYS","2BQZ6",70,26,161,13,13,65,"IMMINGHAM",495872
244070560,1500321532,31257660,2559408,1279,0,511,0,0,"YOU TOO IN BLUE","5SQ)2!<",52,62,7,18,9,0,"",
244250702,1500321503,31018500,2678664,2802,75,511,0,0,"SCHROOTBARON","PD5701",79,61,14,4,4,0,"BULSTRINGEN NIJKERK",697088
412436770,1500321565,17942045,73262075,3507,12,170,0,0,"YONGGANGZHONGLIAN7#","",52,15,17,5,7,50,"NING BO",0
224255540,1500321565,16885110,-9255620,0,0,511,0,0,"PILOT N","",50,0,0,0,0,0,"",1596
247054600,1500321567,22933075,9361392,2566,113,511,0,7929126,"VILLA SAN GIOVANNI","ITJA",69,0,0,0,0,32,"IT ZVK IT VSG & BACK",495710
276143000,1500321551,35674339,14797231,2003,0,54,5,9588770,"KINDRAL KURVITS","ESY2101",55,26,38,5,5,43,"ON PATROL",619008
249955000,1500321568,19001793,19249113,3146,105,316,0,9427976,"PALCHEM 1","9HA2097",89,115,28,15,6,86,"SUEZ",276800
246911000,1500321453,31777134,2869201,3415,0,304,5,9637363,"GUARDIAN","PCSY",52,10,56,10,5,55,"COAST GUARD DUTY",1596
255806003,1500321280,17961827,73120664,2910,0,291,5,9200706,"CONTI STOCKHOLM","CQIM7",71,185,93,28,12,97,"CN NGB>CN TXG",502336
269057030,1500321530,28488685,11437939,2034,1,511,0,0,"SWISS DIAMOND","HE7030",69,20,82,5,6,14,"BUDAPEST",487966
258303000,1500321533,37375044,3444779,3320,0,230,0,8506828,"SJOBRIS","JWSG",30,43,26,6,6,70,"CH16 FOR DESTINATION",258644
219282000,1500321562,33059712,8814864,3600,0,511,0,9557848,"LEONORA CHRISTINA","OWGM2",40,30,83,17,9,0,"RNN-YST-RNN",69115
413907011,1500321299,13740622,68148405,2013,0,201,0,0,"YUEGUANGZHOUHUO 3327","",70,50,15,10,5,0,"",
265123000,1500321240,34598083,7165977,2788,0,511,0,0,"FURUNO SVERIGE AB","7SA2085",37,3,3,1,1,9,"KARINGON",1596
367582850,1500321100,17832506,-57142764,2376,70,239,5,0,"CLIFFORD L CARRAWAY","WDG8960",31,7,15,4,6,26,"HOUSTON",475137
257147900,1500321527,36024434,3052780,0,0,511,0,0,"KALSOYJENTO","LG6479",30,2,9,2,2,0,"",
244650957,1500321496,31204500,2815500,3151,0,511,0,0,"VERANDERING","PC5237",90,67,13,4,5,0,"MAASHEES",494948
367511710,1500321468,17931219,-55278344,1571,0,511,0,1,"SALLY.TANNER","WDD5654",0,13,5,4,2,0,"HOME",1596
261000310,1500321442,32071160,8752930,3233,0,511,0,8225474,"AMON","SQMD",52,8,24,3,6,52,"SZCZECIN",465216
258050500,1500321423,35066160,5293620,1314,0,511,0,0,"EUNIKE","",0,0,0,0,0,0,"",
357037000,1500321565,19792307,19997726,251,164,27,0,9335953,"APHRODITE LEADER","3EMQ6",70,25,174,12,20,93,"TR MER",496384
413045130,1500321445,14700093,70845456,1139,0,511,0,0,"HAIXUN16301","BTTD",55,12,20,3,3,0,"",1596
413691320,1500321042,14672587,70838800,2020,0,511,5,0,"MIN XIA MEN KE 0096","",60,6,24,3,5,14,"XIA MEN",0
273353480,1500321570,26448015,23428954,2488,1,153,1,8711849,"RENE","UBCJ8",80,56,22,11,3,46,"TUAPSE",481664
413786815,1500321360,19148602,72103259,1101,0,110,5,0,"BOYANG8HAO","YYYY",80,46,10,3,7,30,"JIANGYIN",492352
367002350,1500321564,24485609,-44388893,1066,1,511,0,0,"SEA WOLF","WCW6738",0,33,33,7,7,100,"CAPE MAY  NJ",251383
255805670,1500321469,17854083,73428147,657,0,155,1,9305489,"E.R.TIANPING","CQGU",71,245,89,26,15,86,"CNNGB",494464
244503000,1500321526,37369700,2818300,2280,63,233,0,8801084,"STELLA LYRA","PHUJ",81,85,11,8,7,47,"LVLPX",502686
259295000,1500321554,42432589,14285737,3107,0,251,7,8706272,"EIDVAAGFISK","LHSP",30,10,11,4,2,53,"FISHINGFIELDS",1596
244670155,1500321565,31130317,2604746,2407,18,511,0,0,"CALAMUS","PH3337",89,78,12,6,6,28,"BEENG04001BRDG100929",469409
367759770,1500321067,15670056,-48096784,3227,0,511,0,0,"TENDER TO CHAMPAGNE","WDJ2584",37,0,10,0,3,0,"",
566879000,1500321570,18763420,73112456,2924,105,293,0,9597484,"APL NEW YORK","9V9916",71,236,92,20,25,116,"CN SHA",494976
249009000,1500321425,17786178,73532625,1164,0,213,1,9701293,"KALAMATA TRADER","9HA4061",70,168,17,9,21,69,"NINGBO",494080
412406970,1500321232,23956519,71805833,3572,1,0,5,8602763,"MING ZHOU6","BLAZ",70,131,34,16,10,56,"QHD",492544
244870932,1500321570,31477902,2797718,2857,0,26,0,9796066,"TELSTAR","PBFG",52,12,13,5,7,56,"HARBOUR ASSISTING",1596
211521060,1500321570,32110352,5979840,0,0,511,0,0,"SCHLEPPKO 7","DB2145",52,4,18,3,3,3,"HAMBURG",1596
367395080,1500321454,30082643,-74952539,3182,2,511,0,0,"TEAL","WDE7586",37,0,0,0,0,0,"",
431132000,1500321559,30003351,-873515,3065,151,314,0,9733674,"BUCCOO REEF","7JSY",82,141,34,10,18,87,"FRURO-ROUEN",497984
413570650,1500321484,19193638,72213910,528,112,62,0,0,"YI LONG","BEHT",70,70,26,8,8,58,"ZHOU.SHAN",497088
211544730,1500321513,35029721,7392017,0,0,511,0,0,"HARVEY","DC5634",36,9,6,3,1,0,"",
211538690,1500321539,31296621,3743504,2678,0,511,0,0,"LINZ","DC3785",70,98,12,6,5,12,"ANTWERPEN",498432
258130180,1500321531,35900072,6284962,986,0,511,0,0,"GULLFISK","LG7594",37,5,7,1,3,0,"",
247101800,1500321347,26314270,6144137,978,0,238,5,1005215,"ISTRANKA","IR8854",37,14,30,5,3,35,"",314624
261031810,1500321426,32637241,11204560,3030,0,511,0,0,"STRAZAK 6","SPG2708",52,8,14,3,3,0,"",
211540060,1500320806,32122213,5921733,0,0,511,5,0,"FANTASIA","DC7805",69,41,12,6,6,2,"HAMBURG",1596
413831496,1500320670,18815839,72877312,0,0,0,0,0,"WAN RUN PENG 6088","006088",70,40,8,5,5,0,"",
265041000,1500321563,33619558,7570441,2597,0,76,15,9007128,"AURORA AF HELSINGBOR","SCQX",60,31,80,14,14,0,"",1596
257167540,1500321548,40878932,8056651,1260,0,511,0,0,"BOY-ANGEL","LK8049",30,4,11,2,3,0,"",67649
316005616,1500321481,29511275,-74048815,3225,79,511,11,0,"STORM BANDIT","CZ7389",52,5,17,1,5,43,"NORTH ARM",480606
366828620,1500321567,15649330,-48069747,2544,0,511,15,9257826,"VICKI M MCALLISTER","WDA6O93",52,15,15,3,3,30,"PORT EVERGLADES",275934
246016000,1500321566,32317418,5247197,1251,17,125,0,9208497,"HAM 317","PCHP",33,25,70,10,9,47,"CUXHAVEN",358848
273336330,1500321544,35805457,17046171,2707,0,271,0,9521239,"SADKO","UBWF5",52,12,17,5,5,46,"UST-LUGA",821824
310625000,1500321569,34602400,6567270,1372,182,140,0,9477438,"QUEEN ELIZABETH","ZCEF2",60,42,252,18,18,80,"COPENHAGEN",495759
257130620,1500321482,40802888,7924424,308,0,511,0,0,"SIMAR","LK2605",0,0,0,0,0,0,"",
255805593,1500321567,17809378,-56995243,2252,0,80,0,9283186,"MONTE CERVANTES"," CQHR",70,212,60,20,20,117,"MXATM>USHOU",494110
211602130,1500321570,32114854,5964526,1795,0,511,0,0,"ALINA TF 1","DC8405",33,7,13,2,2,2,"HAMBURG",375966
431000976,1500321570,20494083,81088093,1949,1,79,1,9556284,"EIZO MARU","JD2944",80,63,17,5,7,40,">JP WAK KAINAN OFF",488552
304824000,1500321563,35305517,6424778,1721,92,174,0,9344253,"PACHUCA","V2QO8",70,120,19,10,10,55,"SE\GOTEBORG",495838
235114095,1500321411,30210292,-2143672,227,0,511,0,0,"JENNYANYDOTS","2IZR5",36,6,6,4,0,0,"",
244100376,1500321429,31188133,3289215,3600,0,511,15,0,"ZUIDEINDE","ZUIDEIN",79,45,10,4,3,0,"",1596
244620677,1500321561,30762342,2605675,3230,0,511,0,0,"AMICE","PE7162",79,120,15,5,6,28,"KARLSRUHE",464000
219006386,1500321481,33407808,7559693,0,0,511,0,0,"DEN GRIMME AELLING","XP6073",60,1,19,3,3,0,"",
356675000,1500321524,33738220,6805560,280,119,28,0,9456329,"BULK POWER","3ERO7",70,160,29,18,14,107,"US BCK",533248
261027110,1500321570,32635172,11202352,2653,0,208,0,0,"KONTROLER 20","",0,16,6,3,3,0,"GDANSK",109396
413436320,1500321554,17959739,73363118,162,0,100,0,0,"HUI HANG 26","",70,41,12,4,5,35,"FU ZHOU",700800
412070690,1500321180,18779403,72937069,140,0,511,5,0,"HANG XUN 01","BSIC",55,21,20,5,2,17,"SHANGHAI",482388
211728070,1500321537,32126127,5988470,899,0,511,0,0,"LUPO","DH9245",37,12,0,2,2,0,"",
538070436,1500321540,22759709,14188615,3257,0,140,5,1006609,"QUEEN MAVIA","V7NR5",37,30,26,8,3,37,"MARINA ZEA",477568
244070301,1500321555,30624087,2616157,124,85,511,0,50,"SWITZERLAND 2","PD5830",69,22,78,3,9,2,"BRUSSEL",490462
413695190,1500321405,14669838,70832192,632,0,35,0,0,"BO SAI DONG 8","695190",0,11,20,3,4,0,"",0
413504240,1500321497,14638595,70854422,2896,1,511,0,0,"GUI XIANG 68","3245",70,38,15,3,6,0,"",
265584790,1500321551,35594383,10856582,655,0,511,15,0,"DJURGARDEN 11","SJND",0,13,13,4,3,0,"",1596
412208370,1500321485,24169762,73259521,654,0,511,0,0,"YING GANG23","BTAA",52,20,13,7,5,42,"BYQ",1596
316004840,1500321453,28536583,-31625022,2358,0,215,0,9255892,"ATLANTIC KINGFISHER","CFH8948",52,30,50,10,10,65,"BAY_BULLS",336640
367549710,1500321566,16771703,-49464625,1217,0,511,15,0,"MARILYN K MCFARLAND","WDG5733",52,6,8,4,2,2,"",1596
244700588,1500321569,31208620,3065909,965,3,511,0,0,"EXPANSIE","PD4292",99,0,85,10,0,25,"ROZENBURG",1596
239793800,1500321571,22824689,14113689,0,0,77,0,7431662,"NIKOLAOS K","SVA5369",70,66,9,4,8,32,"ELEFSINA",478287
413772294,1500321124,18776420,72935310,973,0,97,0,0,"XINDAYU6HAO","YYYY",70,10,49,11,11,33,"SHANG HAI",807680
244690501,1500321503,30999180,2457192,2628,0,511,0,0,"TERTIUS","PE3806",60,8,17,3,4,16,"NLGRE0141ACITYX00050",451238
366425240,1500321566,28147918,-74507478,635,74,55,15,0,"JAMIE MARIE","WDE7178",30,11,19,5,5,0,"",1596
305158000,1500321310,18798200,73001270,290,0,304,5,9343699,"MARCLOUD","V2DB2",78,112,30,12,10,71,"CNSHA",494878
205319690,1500321565,31099003,3750654,2819,0,511,0,0,"PETITE FLEUR","OT3196",79,88,12,6,5,20,"ENSDORF",598764
538007400,1500320582,21750951,-1500830,2674,134,264,0,9470404,"GOLDEN OPAL","V7LU7",70,191,34,20,12,82,"GIBRALTAR",494784
412207850,1500321565,24169879,73255084,1446,0,511,0,0,"BEI FANG BA HAO","BTBC3",52,13,17,2,4,48,"BA YU QUAN",111424
235109046,1500321133,30797619,851887,2158,0,320,5,9770490,"CWIND PHANTOM","2IEJ6",49,16,13,3,4,16,"LONDON ARRAY",365120
261032450,1500320601,32760932,11280548,3312,0,511,0,0,"EMPATIA POLSKA","8PS2250",36,14,0,0,4,0,"",
413437230,1500320246,18797076,73515011,1770,84,175,0,123456,"BAO DI LONG 6","BKOL5",70,110,36,10,11,52,"JINGTANG",482496
273436770,1500321467,26831137,22692924,2500,1,511,0,0,"MZ-4","",0,0,0,0,0,0,"",
211226330,1500321571,32339757,5489834,3600,1023,511,0,5011070,"T 1107","DBMV",90,10,10,2,3,8,"",67584
352619000,1500321568,30774996,2554299,2357,0,32,0,9618290,"MSC ADELAIDE","3FIF7",71,227,73,16,32,124,"ANTWERP",492544
257852900,1500321288,38263230,5246333,2392,0,511,0,0,"TEIST","",0,0,0,0,0,0,"",
565523000,1500321540,775605,62428372,2242,0,511,0,9536686,"HANTEK 3","9V8045",0,70,21,9,10,0,"",320704
230017000,1500321501,32142000,5126000,3110,1,151,5,8801060,"EMILIE","OJQA",70,54,10,8,2,23,"DE BRV",494144
258998000,1500321532,36004740,3121788,2287,0,156,0,9684859,"TJELDEN","LFNL",40,8,16,2,6,10,"LOKALBAAT AUSTEVOLL",851451
265630390,1500321558,35887010,11470625,3600,0,511,0,0,"HEMFJORD","SGNU",60,5,11,3,1,20,"",1596
211518370,1500321570,32110848,5979930,408,0,511,0,0,"SALMO","DB6532",99,7,7,3,2,24,"HAMBURG",803806
367390470,1500321515,15633312,-48068722,1350,0,280,5,0,"RICHARD L BECKER","WCY8957",90,7,20,4,4,30,"PT EVERGLADES,FL",1596
566622000,1500321428,714980,62218810,1130,0,166,1,9242223,"ANGGERIK","9V5100",80,207,40,18,24,83,"SINGAPORE PGBG",488286
563016700,1500321376,3264509,60209755,2481,1,184,1,9725017,"ASIAN PROMINENCE","9V3660",70,172,28,21,11,104,"PRAI.MALAYSIA",465216
413805062,1500321447,18816881,72900478,1508,51,150,0,0,"WAN SHOU XIAN 6899","",70,40,4,5,3,0,"",
205426890,1500321549,30742561,2700268,2684,0,511,0,0,"LAUSANNE","OT 4268",80,48,7,2,4,0,"SCHOTEN",397858
258523110,1500321345,39001075,7035588,0,0,511,0,0,"RISVAER","LG 5275",33,3,12,4,4,0,"",
230925000,1500321570,30926814,1706958,3220,162,319,0,9183788,"MISTRAL","OJIX",79,14,139,10,14,65,"TEESPORT",494336
373068000,1500321341,762141,62263315,2286,0,31,5,9465291,"MSC REGULUS","3EYG3",72,140,226,30,18,143,"SGSIN",494415
367608860,1500321563,28782992,-73406913,1197,136,117,15,9720160,"WSF TOKITAE","WDH3588",60,28,83,15,10,50,"",1596
246411000,1500321550,31176135,2407295,3308,1,99,0,983564100,"P3","PHAF",55,0,0,0,0,16,"HOOK OFHOLLAND",1596
273211500,1500321509,41838481,18033627,3600,0,511,5,8924549,"NIKOLSKIY","UIVO",30,24,30,8,2,50,"KIRKENES:NOR",741760
413438190,1500321291,23393545,70635302,2729,0,24,5,9578311,"TIAN ZE 806","BKQA5",52,17,50,3,13,52,"TIANJIN",473920
368380000,1500321569,28595131,-73428527,3134,0,176,7,0,"ALYESKA","WCX8749",30,10,23,4,4,40,"FISHING",531102
367005520,1500321528,17743340,-54356311,2444,0,511,0,521156000,"CREOLE SUE","WDC3303",31,5,22,2,7,0,"NEW ORLEANS",391808
257767570,1500321544,35281723,3265588,112,40,511,0,0,"CHILLI","LJ4859",36,5,6,1,2,0,"",
211741170,1500321502,32122085,5922178,3600,0,511,5,0,"WILLI","DA9154",37,6,19,4,2,24,"",1596
431100219,1500321408,21309548,83844463,0,0,155,0,43496,"OOTAKI","JG5445",52,18,19,4,5,45,">JP CHB XX",684574
244615219,1500321488,31095060,2421672,572,0,511,0,0,"VICO","PC5685",37,8,0,3,0,0,"",
636014992,1500321324,18017643,73192141,2395,0,318,5,9597185,"EDWARD N","A8XX7",70,250,42,29,16,182,"ZHOUSHAN PS",485775
413456670,1500321554,17978288,73284557,1068,0,27,8,0,"XIN HAI QING","",52,10,36,8,1,0,"",0
563025100,1500321568,37529545,3764798,2679,0,1,5,9781190,"KREUZ CHALLENGER","9V5514",70,41,50,13,9,60,"SEA TRIAL CH 16",252288
211540960,1500321569,30866972,4043242,2832,36,511,0,0,"PIA        .","DF6778",80,70,16,5,4,2,"BENDORF",498496
236216000,1500321565,32163600,-45200,1150,84,113,0,9170420,"MERSEY FISHER","ZDFY4",80,73,18,8,8,62,"GB PHD",497054
243071324,1500321550,28512192,11423958,1750,99,511,0,0,"MATHIAS REX","HGMX",60,8,30,3,3,12,"BUDAPEST",495040
366984330,1500321564,24520249,-54628074,3600,0,511,15,0,"CRIMSON GLORY","WBD9876",52,20,31,10,4,0,"",0
261004830,1500321570,32877152,11050549,0,0,511,7,7905998,"WLA-305","SPG2448",30,16,8,3,3,0,"WLADYSLAWOWO",1596
413775411,1500321550,18816115,72878294,0,0,0,0,0,"XIANG LOU DI JI 0696","0696",70,30,14,4,5,0,"",
356711000,1500321457,36516829,3019597,1,0,511,5,8768763,"WEST HERCULES","3EOK9",99,30,86,33,63,151,"SKIPAVIKA",681216
244660545,1500321509,31133460,2794506,932,94,511,0,0,"UNIQUESHIP","PD2730",79,10,100,8,4,19,"ROTTERDAM",375403
250000040,1500321506,31141860,2682762,605,0,511,0,9344497,"ARKLOW RAINBOW","EICL",70,75,15,8,6,34,"PARKADE",488832
244710710,1500321558,31129750,2671890,3399,0,511,0,0,"AMELIE 2","PB4837",80,0,0,0,0,0,"NLXXX01207DOCKX00012",519470
